participant_id,action,reward,response_time,reward_action0,reward_action1,reward_action2,reward_action3,trial_id,missed
179,1.0,59.0,871.0,23,59,83,46,108,False
179,2.0,69.0,843.0,34,57,69,53,109,False
179,0.0,33.0,821.0,33,51,75,52,110,False
179,3.0,46.0,814.0,18,49,64,46,111,False
179,1.0,47.0,847.0,33,47,68,51,112,False
179,2.0,74.0,834.0,34,55,74,43,113,False
179,0.0,31.0,724.0,31,46,80,38,114,False
179,1.0,40.0,841.0,30,40,70,40,115,False
179,1.0,44.0,981.0,36,44,73,45,116,False
179,0.0,26.0,752.0,26,47,66,39,117,False
179,2.0,71.0,799.0,30,46,71,49,118,False
179,2.0,70.0,740.0,24,50,70,37,119,False
179,2.0,71.0,712.0,33,47,71,35,120,False
179,2.0,65.0,693.0,29,45,65,39,121,False
179,2.0,71.0,708.0,29,43,71,45,122,False
179,2.0,73.0,785.0,37,32,73,51,123,False
179,2.0,65.0,738.0,37,48,65,48,124,False
179,2.0,73.0,888.0,33,35,73,46,125,False
179,2.0,66.0,899.0,37,35,66,41,126,False
179,2.0,59.0,1016.0,45,41,59,37,127,False
179,2.0,69.0,761.0,29,37,69,40,128,False
179,2.0,75.0,786.0,34,40,75,47,129,False
179,2.0,67.0,826.0,32,40,67,40,130,False
179,1.0,40.0,1011.0,43,40,63,42,131,False
179,1.0,44.0,909.0,48,44,74,37,132,False
179,1.0,45.0,1306.0,35,45,70,49,133,False
179,1.0,37.0,872.0,39,37,77,47,134,False
179,3.0,46.0,1527.0,42,35,70,46,135,False
179,3.0,56.0,1240.0,34,34,78,56,136,False
179,3.0,54.0,916.0,29,39,74,54,137,False
179,0.0,33.0,818.0,33,28,70,46,138,False
179,0.0,33.0,832.0,33,31,68,54,139,False
179,0.0,33.0,1416.0,33,33,67,60,140,False
179,2.0,63.0,799.0,37,26,63,56,141,False
179,2.0,65.0,761.0,33,34,65,57,142,False
179,2.0,60.0,776.0,36,35,60,51,143,False
179,2.0,60.0,751.0,44,38,60,55,144,False
179,2.0,62.0,757.0,47,35,62,48,145,False
179,2.0,61.0,714.0,46,47,61,57,146,False
179,2.0,70.0,678.0,46,35,70,43,147,False
179,2.0,60.0,797.0,46,44,60,59,148,False
179,2.0,56.0,874.0,39,35,56,51,149,False
180,3.0,23.0,1562.0,84,87,42,23,0,False
180,2.0,46.0,1623.0,90,90,46,18,1,False
180,0.0,80.0,1670.0,80,84,53,28,2,False
180,1.0,81.0,1527.0,87,81,50,24,3,False
180,1.0,92.0,1032.0,86,92,61,28,4,False
180,1.0,78.0,1023.0,75,78,55,30,5,False
180,0.0,71.0,924.0,71,78,50,34,6,False
180,1.0,83.0,815.0,75,83,58,43,7,False
180,1.0,80.0,939.0,77,80,52,30,8,False
180,1.0,80.0,950.0,70,80,43,28,9,False
180,0.0,65.0,1685.0,65,91,49,29,10,False
180,1.0,90.0,763.0,77,90,53,30,11,False
180,1.0,79.0,907.0,66,79,44,29,12,False
180,1.0,90.0,679.0,66,90,45,30,13,False
180,1.0,81.0,645.0,67,81,45,35,14,False
180,1.0,75.0,720.0,59,75,39,32,15,False
180,2.0,54.0,724.0,67,82,54,33,16,False
180,1.0,82.0,576.0,64,82,51,20,17,False
180,1.0,87.0,671.0,61,87,42,28,18,False
180,1.0,85.0,786.0,62,85,50,27,19,False
180,1.0,87.0,602.0,55,87,46,32,20,False
180,1.0,87.0,724.0,59,87,51,34,21,False
180,1.0,79.0,583.0,56,79,50,38,22,False
180,1.0,75.0,445.0,57,75,45,34,23,False
180,3.0,34.0,650.0,61,75,47,34,24,False
180,1.0,74.0,668.0,59,74,40,33,25,False
180,1.0,82.0,4079.0,50,82,42,37,26,False
180,1.0,72.0,787.0,57,72,48,41,27,False
180,1.0,73.0,743.0,60,73,48,37,28,False
180,1.0,71.0,677.0,66,71,47,38,29,False
180,1.0,57.0,695.0,65,57,48,34,30,False
180,0.0,64.0,689.0,64,62,48,28,31,False
180,1.0,56.0,619.0,63,56,51,23,32,False
180,2.0,49.0,585.0,61,58,49,37,33,False
180,3.0,30.0,574.0,57,61,54,30,34,False
180,1.0,67.0,618.0,56,67,57,30,35,False
180,1.0,64.0,1165.0,59,64,52,29,36,False
180,1.0,65.0,747.0,48,65,56,27,37,False
180,0.0,46.0,627.0,46,64,46,27,38,False
180,1.0,60.0,625.0,59,60,42,35,39,False
180,1.0,63.0,596.0,55,63,47,26,40,False
180,1.0,63.0,742.0,55,63,48,14,41,False
180,1.0,58.0,688.0,56,58,50,17,42,False
180,1.0,56.0,661.0,53,56,52,20,43,False
180,1.0,55.0,580.0,52,55,60,17,44,False
180,1.0,61.0,671.0,56,61,59,16,45,False
180,1.0,55.0,543.0,52,55,49,17,46,False
180,1.0,51.0,448.0,58,51,54,18,47,False
180,1.0,57.0,801.0,59,57,56,23,48,False
180,1.0,52.0,674.0,65,52,51,14,49,False
180,1.0,52.0,663.0,67,52,52,18,50,False
180,1.0,52.0,886.0,67,52,51,26,51,False
180,1.0,66.0,1462.0,71,66,48,17,52,False
180,2.0,48.0,878.0,71,57,48,19,53,False
180,1.0,57.0,641.0,69,57,55,14,54,False
180,1.0,46.0,1240.0,69,46,48,12,55,False
180,0.0,68.0,767.0,68,68,47,8,56,False
180,0.0,61.0,773.0,61,60,51,19,57,False
180,0.0,63.0,644.0,63,57,63,19,58,False
180,0.0,58.0,643.0,58,54,51,23,59,False
180,0.0,62.0,547.0,62,53,61,18,60,False
180,0.0,53.0,570.0,53,50,53,18,61,False
180,3.0,13.0,705.0,59,61,50,13,62,False
180,0.0,65.0,662.0,65,50,54,26,63,False
180,0.0,61.0,611.0,61,58,52,35,64,False
180,0.0,65.0,541.0,65,54,54,27,65,False
180,0.0,61.0,854.0,61,56,61,23,66,False
180,0.0,63.0,684.0,63,66,61,28,67,False
180,0.0,55.0,585.0,55,71,62,21,68,False
180,0.0,61.0,509.0,61,57,64,33,69,False
180,0.0,54.0,639.0,54,56,58,29,70,False
180,0.0,50.0,1325.0,50,51,58,24,71,False
180,1.0,50.0,618.0,49,50,53,34,72,False
180,1.0,61.0,611.0,47,61,50,30,73,False
180,1.0,63.0,699.0,49,63,51,31,74,False
180,1.0,68.0,1290.0,49,68,57,40,75,False
180,1.0,56.0,887.0,42,56,44,41,76,False
180,1.0,59.0,654.0,48,59,43,39,77,False
180,1.0,66.0,546.0,42,66,48,35,78,False
180,1.0,56.0,859.0,42,56,50,40,79,False
180,1.0,56.0,657.0,43,56,51,35,80,False
180,1.0,59.0,625.0,48,59,49,37,81,False
180,1.0,59.0,607.0,39,59,48,31,82,False
180,1.0,55.0,533.0,32,55,54,36,83,False
180,1.0,52.0,562.0,38,52,51,40,84,False
180,1.0,61.0,594.0,43,61,58,34,85,False
180,1.0,60.0,4368.0,43,60,51,32,86,False
180,1.0,58.0,823.0,40,58,62,32,87,False
180,1.0,61.0,685.0,45,61,64,43,88,False
180,1.0,56.0,670.0,50,56,60,34,89,False
180,1.0,54.0,672.0,39,54,62,39,90,False
180,1.0,53.0,667.0,47,53,64,38,91,False
180,1.0,53.0,694.0,35,53,50,38,92,False
180,0.0,40.0,845.0,40,57,60,40,93,False
180,1.0,54.0,587.0,40,54,50,36,94,False
180,1.0,49.0,657.0,36,49,65,39,95,False
180,2.0,68.0,732.0,33,56,68,40,96,False
180,2.0,71.0,633.0,37,55,71,48,97,False
180,2.0,78.0,731.0,36,51,78,45,98,False
180,2.0,79.0,647.0,27,54,79,47,99,False
180,2.0,79.0,607.0,35,59,79,46,100,False
180,2.0,85.0,626.0,28,63,85,43,101,False
180,2.0,80.0,672.0,38,62,80,34,102,False
180,2.0,82.0,703.0,36,62,82,43,103,False
180,2.0,83.0,663.0,31,54,83,50,104,False
180,2.0,85.0,528.0,35,58,85,38,105,False
180,2.0,71.0,644.0,35,55,71,41,106,False
180,2.0,74.0,593.0,34,52,74,42,107,False
180,2.0,83.0,687.0,23,59,83,46,108,False
180,2.0,69.0,694.0,34,57,69,53,109,False
180,2.0,75.0,826.0,33,51,75,52,110,False
180,2.0,64.0,654.0,18,49,64,46,111,False
180,2.0,68.0,684.0,33,47,68,51,112,False
180,2.0,74.0,656.0,34,55,74,43,113,False
180,2.0,80.0,1183.0,31,46,80,38,114,False
180,2.0,70.0,630.0,30,40,70,40,115,False
180,2.0,73.0,485.0,36,44,73,45,116,False
180,2.0,66.0,825.0,26,47,66,39,117,False
180,2.0,71.0,688.0,30,46,71,49,118,False
180,2.0,70.0,614.0,24,50,70,37,119,False
180,2.0,71.0,785.0,33,47,71,35,120,False
180,2.0,65.0,524.0,29,45,65,39,121,False
180,3.0,45.0,795.0,29,43,71,45,122,False
180,2.0,73.0,911.0,37,32,73,51,123,False
180,2.0,65.0,793.0,37,48,65,48,124,False
180,2.0,73.0,713.0,33,35,73,46,125,False
180,2.0,66.0,631.0,37,35,66,41,126,False
180,2.0,59.0,682.0,45,41,59,37,127,False
180,3.0,40.0,650.0,29,37,69,40,128,False
180,0.0,34.0,606.0,34,40,75,47,129,False
180,1.0,40.0,656.0,32,40,67,40,130,False
180,2.0,63.0,909.0,43,40,63,42,131,False
180,2.0,74.0,791.0,48,44,74,37,132,False
180,2.0,70.0,690.0,35,45,70,49,133,False
180,2.0,77.0,860.0,39,37,77,47,134,False
180,2.0,70.0,680.0,42,35,70,46,135,False
180,2.0,78.0,807.0,34,34,78,56,136,False
180,2.0,74.0,927.0,29,39,74,54,137,False
180,2.0,70.0,689.0,33,28,70,46,138,False
180,2.0,68.0,580.0,33,31,68,54,139,False
180,2.0,67.0,790.0,33,33,67,60,140,False
180,2.0,63.0,716.0,37,26,63,56,141,False
180,2.0,65.0,1208.0,33,34,65,57,142,False
180,3.0,51.0,695.0,36,35,60,51,143,False
180,2.0,60.0,734.0,44,38,60,55,144,False
180,2.0,62.0,653.0,47,35,62,48,145,False
180,2.0,61.0,536.0,46,47,61,57,146,False
180,2.0,70.0,657.0,46,35,70,43,147,False
180,2.0,60.0,470.0,46,44,60,59,148,False
180,2.0,56.0,667.0,39,35,56,51,149,False
181,3.0,23.0,1830.0,84,87,42,23,0,False
181,0.0,90.0,1295.0,90,90,46,18,1,False
181,0.0,80.0,1391.0,80,84,53,28,2,False
181,2.0,50.0,920.0,87,81,50,24,3,False
181,1.0,92.0,909.0,86,92,61,28,4,False
181,0.0,75.0,1440.0,75,78,55,30,5,False
181,3.0,34.0,914.0,71,78,50,34,6,False
181,2.0,58.0,1114.0,75,83,58,43,7,False
181,2.0,52.0,1054.0,77,80,52,30,8,False
181,0.0,70.0,1017.0,70,80,43,28,9,False
181,1.0,91.0,1344.0,65,91,49,29,10,False
181,1.0,90.0,1848.0,77,90,53,30,11,False
181,1.0,79.0,1353.0,66,79,44,29,12,False
181,3.0,30.0,822.0,66,90,45,30,13,False
181,2.0,45.0,1531.0,67,81,45,35,14,False
181,0.0,59.0,1126.0,59,75,39,32,15,False
181,3.0,33.0,1418.0,67,82,54,33,16,False
181,1.0,82.0,835.0,64,82,51,20,17,False
181,1.0,87.0,1093.0,61,87,42,28,18,False
181,1.0,85.0,1276.0,62,85,50,27,19,False
181,1.0,87.0,1288.0,55,87,46,32,20,False
181,1.0,87.0,984.0,59,87,51,34,21,False
181,1.0,79.0,1846.0,56,79,50,38,22,False
181,1.0,75.0,1147.0,57,75,45,34,23,False
181,0.0,61.0,864.0,61,75,47,34,24,False
181,2.0,40.0,837.0,59,74,40,33,25,False
181,0.0,50.0,1072.0,50,82,42,37,26,False
181,1.0,72.0,1172.0,57,72,48,41,27,False
181,1.0,73.0,1092.0,60,73,48,37,28,False
181,1.0,71.0,1656.0,66,71,47,38,29,False
181,3.0,34.0,1090.0,65,57,48,34,30,False
181,1.0,62.0,1185.0,64,62,48,28,31,False
181,1.0,56.0,907.0,63,56,51,23,32,False
181,0.0,61.0,910.0,61,58,49,37,33,False
181,2.0,54.0,1200.0,57,61,54,30,34,False
181,1.0,67.0,779.0,56,67,57,30,35,False
181,1.0,64.0,1305.0,59,64,52,29,36,False
181,1.0,65.0,822.0,48,65,56,27,37,False
181,1.0,64.0,1026.0,46,64,46,27,38,False
181,1.0,60.0,971.0,59,60,42,35,39,False
181,1.0,63.0,1405.0,55,63,47,26,40,False
181,1.0,63.0,1068.0,55,63,48,14,41,False
181,3.0,17.0,938.0,56,58,50,17,42,False
181,0.0,53.0,991.0,53,56,52,20,43,False
181,1.0,55.0,1135.0,52,55,60,17,44,False
181,1.0,61.0,1059.0,56,61,59,16,45,False
181,2.0,49.0,803.0,52,55,49,17,46,False
181,1.0,51.0,979.0,58,51,54,18,47,False
181,1.0,57.0,1083.0,59,57,56,23,48,False
181,0.0,65.0,1109.0,65,52,51,14,49,False
181,0.0,67.0,891.0,67,52,52,18,50,False
181,0.0,67.0,1009.0,67,52,51,26,51,False
181,0.0,71.0,904.0,71,66,48,17,52,False
181,0.0,71.0,940.0,71,57,48,19,53,False
181,0.0,69.0,1236.0,69,57,55,14,54,False
181,0.0,69.0,1177.0,69,46,48,12,55,False
181,0.0,68.0,1004.0,68,68,47,8,56,False
181,2.0,51.0,885.0,61,60,51,19,57,False
181,3.0,19.0,894.0,63,57,63,19,58,False
181,1.0,54.0,907.0,58,54,51,23,59,False
181,0.0,62.0,880.0,62,53,61,18,60,False
181,0.0,53.0,1003.0,53,50,53,18,61,False
181,0.0,59.0,896.0,59,61,50,13,62,False
181,0.0,65.0,774.0,65,50,54,26,63,False
181,0.0,61.0,1283.0,61,58,52,35,64,False
181,0.0,65.0,812.0,65,54,54,27,65,False
181,0.0,61.0,923.0,61,56,61,23,66,False
181,0.0,63.0,980.0,63,66,61,28,67,False
181,1.0,71.0,992.0,55,71,62,21,68,False
181,1.0,57.0,1014.0,61,57,64,33,69,False
181,2.0,58.0,822.0,54,56,58,29,70,False
181,2.0,58.0,826.0,50,51,58,24,71,False
181,2.0,53.0,955.0,49,50,53,34,72,False
181,3.0,30.0,988.0,47,61,50,30,73,False
181,0.0,49.0,793.0,49,63,51,31,74,False
181,2.0,57.0,1507.0,49,68,57,40,75,False
181,2.0,44.0,1250.0,42,56,44,41,76,False
181,1.0,59.0,965.0,48,59,43,39,77,False
181,0.0,42.0,971.0,42,66,48,35,78,False
181,1.0,56.0,885.0,42,56,50,40,79,False
181,3.0,35.0,980.0,43,56,51,35,80,False
181,1.0,59.0,940.0,48,59,49,37,81,False
181,1.0,59.0,1205.0,39,59,48,31,82,False
181,2.0,54.0,862.0,32,55,54,36,83,False
181,1.0,52.0,1104.0,38,52,51,40,84,False
181,0.0,43.0,838.0,43,61,58,34,85,False
181,3.0,32.0,975.0,43,60,51,32,86,False
181,1.0,58.0,885.0,40,58,62,32,87,False
181,1.0,61.0,1149.0,45,61,64,43,88,False
181,1.0,56.0,899.0,50,56,60,34,89,False
181,1.0,54.0,987.0,39,54,62,39,90,False
181,1.0,53.0,1083.0,47,53,64,38,91,False
181,1.0,53.0,875.0,35,53,50,38,92,False
181,2.0,60.0,986.0,40,57,60,40,93,False
181,2.0,50.0,950.0,40,54,50,36,94,False
181,0.0,36.0,997.0,36,49,65,39,95,False
181,2.0,68.0,912.0,33,56,68,40,96,False
181,2.0,71.0,900.0,37,55,71,48,97,False
181,2.0,78.0,1057.0,36,51,78,45,98,False
181,2.0,79.0,1000.0,27,54,79,47,99,False
181,2.0,79.0,853.0,35,59,79,46,100,False
181,2.0,85.0,1141.0,28,63,85,43,101,False
181,2.0,80.0,821.0,38,62,80,34,102,False
181,2.0,82.0,875.0,36,62,82,43,103,False
181,2.0,83.0,1081.0,31,54,83,50,104,False
181,2.0,85.0,846.0,35,58,85,38,105,False
181,2.0,71.0,889.0,35,55,71,41,106,False
181,2.0,74.0,952.0,34,52,74,42,107,False
181,2.0,83.0,951.0,23,59,83,46,108,False
181,2.0,69.0,925.0,34,57,69,53,109,False
181,3.0,52.0,1167.0,33,51,75,52,110,False
181,3.0,46.0,872.0,18,49,64,46,111,False
181,0.0,33.0,848.0,33,47,68,51,112,False
181,1.0,55.0,958.0,34,55,74,43,113,False
181,2.0,80.0,856.0,31,46,80,38,114,False
181,2.0,70.0,1026.0,30,40,70,40,115,False
181,2.0,73.0,956.0,36,44,73,45,116,False
181,2.0,66.0,958.0,26,47,66,39,117,False
181,2.0,71.0,1251.0,30,46,71,49,118,False
181,2.0,70.0,1358.0,24,50,70,37,119,False
181,2.0,71.0,844.0,33,47,71,35,120,False
181,2.0,65.0,1180.0,29,45,65,39,121,False
181,3.0,45.0,1049.0,29,43,71,45,122,False
181,0.0,37.0,884.0,37,32,73,51,123,False
181,1.0,48.0,826.0,37,48,65,48,124,False
181,2.0,73.0,908.0,33,35,73,46,125,False
181,2.0,66.0,1021.0,37,35,66,41,126,False
181,2.0,59.0,902.0,45,41,59,37,127,False
181,2.0,69.0,801.0,29,37,69,40,128,False
181,2.0,75.0,975.0,34,40,75,47,129,False
181,2.0,67.0,1187.0,32,40,67,40,130,False
181,2.0,63.0,940.0,43,40,63,42,131,False
181,2.0,74.0,1495.0,48,44,74,37,132,False
181,2.0,70.0,973.0,35,45,70,49,133,False
181,2.0,77.0,1509.0,39,37,77,47,134,False
181,2.0,70.0,865.0,42,35,70,46,135,False
181,2.0,78.0,813.0,34,34,78,56,136,False
181,2.0,74.0,912.0,29,39,74,54,137,False
181,2.0,70.0,1164.0,33,28,70,46,138,False
181,2.0,68.0,966.0,33,31,68,54,139,False
181,2.0,67.0,1202.0,33,33,67,60,140,False
181,1.0,26.0,948.0,37,26,63,56,141,False
181,3.0,57.0,771.0,33,34,65,57,142,False
181,2.0,60.0,994.0,36,35,60,51,143,False
181,0.0,44.0,940.0,44,38,60,55,144,False
181,2.0,62.0,1412.0,47,35,62,48,145,False
181,-1.0,0.0,0.0,46,47,61,57,146,True
181,2.0,70.0,1320.0,46,35,70,43,147,False
181,1.0,44.0,939.0,46,44,60,59,148,False
181,2.0,56.0,845.0,39,35,56,51,149,False
182,3.0,23.0,1939.0,84,87,42,23,0,False
182,2.0,46.0,1711.0,90,90,46,18,1,False
182,1.0,84.0,1181.0,80,84,53,28,2,False
182,0.0,87.0,1389.0,87,81,50,24,3,False
182,-1.0,0.0,0.0,86,92,61,28,4,True
182,0.0,75.0,1431.0,75,78,55,30,5,False
182,1.0,78.0,989.0,71,78,50,34,6,False
182,2.0,58.0,1722.0,75,83,58,43,7,False
182,1.0,80.0,880.0,77,80,52,30,8,False
182,0.0,70.0,899.0,70,80,43,28,9,False
182,1.0,91.0,983.0,65,91,49,29,10,False
182,0.0,77.0,879.0,77,90,53,30,11,False
182,1.0,79.0,897.0,66,79,44,29,12,False
182,3.0,30.0,1090.0,66,90,45,30,13,False
182,2.0,45.0,1209.0,67,81,45,35,14,False
182,1.0,75.0,928.0,59,75,39,32,15,False
182,0.0,67.0,936.0,67,82,54,33,16,False
182,1.0,82.0,963.0,64,82,51,20,17,False
182,2.0,42.0,947.0,61,87,42,28,18,False
182,1.0,85.0,848.0,62,85,50,27,19,False
182,0.0,55.0,906.0,55,87,46,32,20,False
182,1.0,87.0,878.0,59,87,51,34,21,False
182,2.0,50.0,1012.0,56,79,50,38,22,False
182,1.0,75.0,920.0,57,75,45,34,23,False
182,0.0,61.0,1037.0,61,75,47,34,24,False
182,1.0,74.0,891.0,59,74,40,33,25,False
182,2.0,42.0,1315.0,50,82,42,37,26,False
182,1.0,72.0,837.0,57,72,48,41,27,False
182,1.0,73.0,1009.0,60,73,48,37,28,False
182,1.0,71.0,817.0,66,71,47,38,29,False
182,1.0,57.0,886.0,65,57,48,34,30,False
182,0.0,64.0,1069.0,64,62,48,28,31,False
182,2.0,51.0,1410.0,63,56,51,23,32,False
182,3.0,37.0,843.0,61,58,49,37,33,False
182,1.0,61.0,799.0,57,61,54,30,34,False
182,2.0,57.0,1176.0,56,67,57,30,35,False
182,1.0,64.0,899.0,59,64,52,29,36,False
182,0.0,48.0,976.0,48,65,56,27,37,False
182,1.0,64.0,1051.0,46,64,46,27,38,False
182,2.0,42.0,1067.0,59,60,42,35,39,False
182,1.0,63.0,1028.0,55,63,47,26,40,False
182,1.0,63.0,1134.0,55,63,48,14,41,False
182,1.0,58.0,948.0,56,58,50,17,42,False
182,3.0,20.0,1057.0,53,56,52,20,43,False
182,2.0,60.0,882.0,52,55,60,17,44,False
182,0.0,56.0,902.0,56,61,59,16,45,False
182,1.0,55.0,940.0,52,55,49,17,46,False
182,2.0,54.0,924.0,58,51,54,18,47,False
182,1.0,57.0,891.0,59,57,56,23,48,False
182,1.0,52.0,963.0,65,52,51,14,49,False
182,-1.0,0.0,0.0,67,52,52,18,50,True
182,2.0,51.0,1261.0,67,52,51,26,51,False
182,2.0,48.0,823.0,71,66,48,17,52,False
182,3.0,19.0,1009.0,71,57,48,19,53,False
182,1.0,57.0,913.0,69,57,55,14,54,False
182,0.0,69.0,932.0,69,46,48,12,55,False
182,0.0,68.0,834.0,68,68,47,8,56,False
182,0.0,61.0,855.0,61,60,51,19,57,False
182,1.0,57.0,810.0,63,57,63,19,58,False
182,0.0,58.0,832.0,58,54,51,23,59,False
182,2.0,61.0,958.0,62,53,61,18,60,False
182,2.0,53.0,857.0,53,50,53,18,61,False
182,1.0,61.0,1243.0,59,61,50,13,62,False
182,0.0,65.0,869.0,65,50,54,26,63,False
182,1.0,58.0,1052.0,61,58,52,35,64,False
182,0.0,65.0,916.0,65,54,54,27,65,False
182,2.0,61.0,989.0,61,56,61,23,66,False
182,0.0,63.0,970.0,63,66,61,28,67,False
182,1.0,71.0,1181.0,55,71,62,21,68,False
182,2.0,64.0,1079.0,61,57,64,33,69,False
182,0.0,54.0,979.0,54,56,58,29,70,False
182,1.0,51.0,846.0,50,51,58,24,71,False
182,2.0,53.0,870.0,49,50,53,34,72,False
182,1.0,61.0,864.0,47,61,50,30,73,False
182,0.0,49.0,849.0,49,63,51,31,74,False
182,1.0,68.0,864.0,49,68,57,40,75,False
182,2.0,44.0,879.0,42,56,44,41,76,False
182,1.0,59.0,950.0,48,59,43,39,77,False
182,0.0,42.0,875.0,42,66,48,35,78,False
182,1.0,56.0,1065.0,42,56,50,40,79,False
182,2.0,51.0,978.0,43,56,51,35,80,False
182,1.0,59.0,1057.0,48,59,49,37,81,False
182,3.0,31.0,1422.0,39,59,48,31,82,False
182,0.0,32.0,1718.0,32,55,54,36,83,False
182,1.0,52.0,871.0,38,52,51,40,84,False
182,2.0,58.0,979.0,43,61,58,34,85,False
182,1.0,60.0,1105.0,43,60,51,32,86,False
182,2.0,62.0,847.0,40,58,62,32,87,False
182,1.0,61.0,955.0,45,61,64,43,88,False
182,2.0,60.0,1043.0,50,56,60,34,89,False
182,0.0,39.0,1135.0,39,54,62,39,90,False
182,1.0,53.0,922.0,47,53,64,38,91,False
182,2.0,50.0,1932.0,35,53,50,38,92,False
182,1.0,57.0,883.0,40,57,60,40,93,False
182,2.0,50.0,1083.0,40,54,50,36,94,False
182,0.0,36.0,1080.0,36,49,65,39,95,False
182,3.0,40.0,1284.0,33,56,68,40,96,False
182,1.0,55.0,1363.0,37,55,71,48,97,False
182,2.0,78.0,917.0,36,51,78,45,98,False
182,-1.0,0.0,0.0,27,54,79,47,99,True
182,2.0,79.0,1782.0,35,59,79,46,100,False
182,3.0,43.0,982.0,28,63,85,43,101,False
182,2.0,80.0,973.0,38,62,80,34,102,False
182,1.0,62.0,1297.0,36,62,82,43,103,False
182,2.0,83.0,786.0,31,54,83,50,104,False
182,1.0,58.0,915.0,35,58,85,38,105,False
182,2.0,71.0,944.0,35,55,71,41,106,False
182,2.0,74.0,919.0,34,52,74,42,107,False
182,2.0,83.0,883.0,23,59,83,46,108,False
182,2.0,69.0,830.0,34,57,69,53,109,False
182,2.0,75.0,967.0,33,51,75,52,110,False
182,2.0,64.0,842.0,18,49,64,46,111,False
182,2.0,68.0,889.0,33,47,68,51,112,False
182,2.0,74.0,810.0,34,55,74,43,113,False
182,2.0,80.0,865.0,31,46,80,38,114,False
182,2.0,70.0,846.0,30,40,70,40,115,False
182,2.0,73.0,770.0,36,44,73,45,116,False
182,2.0,66.0,855.0,26,47,66,39,117,False
182,2.0,71.0,966.0,30,46,71,49,118,False
182,2.0,70.0,839.0,24,50,70,37,119,False
182,2.0,71.0,911.0,33,47,71,35,120,False
182,2.0,65.0,796.0,29,45,65,39,121,False
182,3.0,45.0,980.0,29,43,71,45,122,False
182,1.0,32.0,1551.0,37,32,73,51,123,False
182,2.0,65.0,892.0,37,48,65,48,124,False
182,2.0,73.0,926.0,33,35,73,46,125,False
182,2.0,66.0,880.0,37,35,66,41,126,False
182,2.0,59.0,820.0,45,41,59,37,127,False
182,0.0,29.0,827.0,29,37,69,40,128,False
182,1.0,40.0,965.0,34,40,75,47,129,False
182,3.0,40.0,1661.0,32,40,67,40,130,False
182,2.0,63.0,737.0,43,40,63,42,131,False
182,2.0,74.0,716.0,48,44,74,37,132,False
182,2.0,70.0,986.0,35,45,70,49,133,False
182,2.0,77.0,756.0,39,37,77,47,134,False
182,2.0,70.0,925.0,42,35,70,46,135,False
182,2.0,78.0,930.0,34,34,78,56,136,False
182,2.0,74.0,894.0,29,39,74,54,137,False
182,2.0,70.0,884.0,33,28,70,46,138,False
182,2.0,68.0,809.0,33,31,68,54,139,False
182,2.0,67.0,920.0,33,33,67,60,140,False
182,2.0,63.0,856.0,37,26,63,56,141,False
182,2.0,65.0,710.0,33,34,65,57,142,False
182,2.0,60.0,947.0,36,35,60,51,143,False
182,2.0,60.0,852.0,44,38,60,55,144,False
182,2.0,62.0,833.0,47,35,62,48,145,False
182,2.0,61.0,733.0,46,47,61,57,146,False
182,2.0,70.0,966.0,46,35,70,43,147,False
182,2.0,60.0,828.0,46,44,60,59,148,False
182,2.0,56.0,1330.0,39,35,56,51,149,False
183,3.0,23.0,2065.0,84,87,42,23,0,False
183,2.0,46.0,1644.0,90,90,46,18,1,False
183,1.0,84.0,1008.0,80,84,53,28,2,False
183,1.0,81.0,1172.0,87,81,50,24,3,False
183,1.0,92.0,1173.0,86,92,61,28,4,False
183,1.0,78.0,1045.0,75,78,55,30,5,False
183,1.0,78.0,932.0,71,78,50,34,6,False
183,1.0,83.0,1039.0,75,83,58,43,7,False
183,1.0,80.0,1152.0,77,80,52,30,8,False
183,1.0,80.0,1314.0,70,80,43,28,9,False
183,1.0,91.0,1112.0,65,91,49,29,10,False
183,1.0,90.0,1026.0,77,90,53,30,11,False
183,1.0,79.0,926.0,66,79,44,29,12,False
183,1.0,90.0,910.0,66,90,45,30,13,False
183,1.0,81.0,905.0,67,81,45,35,14,False
183,1.0,75.0,878.0,59,75,39,32,15,False
183,1.0,82.0,868.0,67,82,54,33,16,False
183,1.0,82.0,870.0,64,82,51,20,17,False
183,1.0,87.0,871.0,61,87,42,28,18,False
183,1.0,85.0,908.0,62,85,50,27,19,False
183,1.0,87.0,912.0,55,87,46,32,20,False
183,1.0,87.0,891.0,59,87,51,34,21,False
183,1.0,79.0,974.0,56,79,50,38,22,False
183,1.0,75.0,899.0,57,75,45,34,23,False
183,1.0,75.0,844.0,61,75,47,34,24,False
183,1.0,74.0,993.0,59,74,40,33,25,False
183,1.0,82.0,928.0,50,82,42,37,26,False
183,1.0,72.0,819.0,57,72,48,41,27,False
183,1.0,73.0,906.0,60,73,48,37,28,False
183,1.0,71.0,973.0,66,71,47,38,29,False
183,1.0,57.0,955.0,65,57,48,34,30,False
183,1.0,62.0,904.0,64,62,48,28,31,False
183,1.0,56.0,941.0,63,56,51,23,32,False
183,0.0,61.0,915.0,61,58,49,37,33,False
183,3.0,30.0,1431.0,57,61,54,30,34,False
183,2.0,57.0,1010.0,56,67,57,30,35,False
183,1.0,64.0,1030.0,59,64,52,29,36,False
183,0.0,48.0,1102.0,48,65,56,27,37,False
183,1.0,64.0,864.0,46,64,46,27,38,False
